timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-02 21:45:00,46.61,39.54,254.3,786.2,Azure,us-west,B1s,1,1.0,0.012,no_action,254.49,846.51,0.018,43.08
2024-01-02 21:55:00,30.68,59.74,217.48,695.5,Azure,us-west,B1s,1,1.0,0.012,no_action,256.96,849.33,0.018,45.21
2024-01-02 22:10:00,43.07,17.83,300.55,860.61,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,264.24,633.19,0.0174,30.45
2024-01-02 22:25:00,51.25,41.61,92.2,537.52,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,244.2,895.21,0.0174,46.43
2024-01-02 22:40:00,84.48,25.36,63.71,284.0,Azure,asia-south,B1s,1,1.0,0.012,no_action,246.49,991.87,0.018,54.92
2024-01-02 22:45:00,65.36,91.95,279.43,551.15,Azure,us-east,B1s,1,1.0,0.012,scale_up,200.5,1659.33,0.018,78.66
2024-01-02 22:50:00,85.53,24.46,61.24,504.13,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,239.31,1116.38,0.1366,55.0
2024-01-02 23:00:00,77.57,21.29,397.75,313.24,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,257.43,1081.03,0.1366,49.43
2024-01-02 23:20:00,95.24,89.64,382.58,349.72,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,216.32,1922.43,0.0174,92.44
2024-01-03 00:00:00,20.79,76.14,289.15,359.15,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,232.41,965.87,0.1366,48.47
2024-01-03 00:20:00,61.92,51.76,103.42,982.51,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,258.32,1166.91,0.1366,56.84
2024-01-03 00:30:00,36.67,94.45,418.43,985.21,Azure,asia-south,B1s,1,1.0,0.012,scale_up,215.36,1268.18,0.018,65.56
2024-01-03 01:25:00,45.57,26.36,120.57,844.57,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,263.1,692.83,0.0174,35.97
2024-01-03 01:50:00,48.82,44.11,461.78,326.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.97,990.25,0.1366,46.47
2024-01-03 02:05:00,80.5,33.93,495.65,123.19,Azure,us-west,B1s,1,1.0,0.012,no_action,259.28,1197.83,0.018,57.22
2024-01-03 02:20:00,78.16,90.82,87.86,453.79,Azure,us-west,B1s,1,1.0,0.012,scale_up,226.0,1772.57,0.018,84.49
2024-01-03 02:30:00,93.38,47.77,72.78,135.45,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,210.33,1477.42,0.0174,70.58
2024-01-03 02:40:00,62.95,45.79,488.21,589.78,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,255.15,1036.34,0.0174,54.37
2024-01-03 02:45:00,34.43,91.38,218.62,594.88,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,236.1,1227.96,0.0174,62.91
2024-01-03 02:55:00,40.37,88.36,87.59,290.01,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,206.57,1268.56,0.0174,64.36
2024-01-03 03:30:00,17.31,99.33,120.29,989.58,Azure,asia-south,B1s,1,1.0,0.012,scale_up,250.61,1257.88,0.018,58.32
2024-01-03 04:15:00,39.88,51.88,56.16,173.44,Azure,us-east,B1s,1,1.0,0.012,no_action,243.41,1013.17,0.018,45.88
2024-01-03 04:20:00,59.33,25.72,183.17,697.44,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.32,897.4,0.1366,42.52
2024-01-03 04:30:00,92.55,46.59,114.48,743.25,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,232.72,1298.5,0.1366,69.57
2024-01-03 04:35:00,72.8,91.02,406.49,708.72,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,221.77,1645.6,0.0174,81.91
2024-01-03 04:45:00,63.41,11.46,377.95,391.18,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,269.22,845.76,0.0174,37.44
2024-01-03 04:55:00,19.31,46.18,378.02,801.84,Azure,us-east,B1s,1,1.0,0.012,no_action,258.09,722.67,0.018,32.74
2024-01-03 05:00:00,32.9,11.16,293.13,866.04,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,278.77,468.3,0.0174,22.03
2024-01-03 05:15:00,88.63,99.6,312.22,831.23,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,193.81,1828.53,0.1366,94.11
2024-01-03 05:30:00,55.0,75.72,328.63,267.98,Azure,us-east,B1s,1,1.0,0.012,no_action,255.5,1256.46,0.018,65.36
2024-01-03 05:35:00,86.5,27.66,106.5,967.13,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,242.38,1092.48,0.0174,57.08
2024-01-03 05:45:00,58.99,31.04,337.0,838.06,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,254.96,870.84,0.1366,45.02
2024-01-03 05:55:00,42.83,67.69,259.78,270.94,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,249.77,1195.02,0.1366,55.26
2024-01-03 06:10:00,32.58,20.84,313.04,972.39,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.35,525.92,0.018,26.71
2024-01-03 06:20:00,20.36,89.49,236.67,448.55,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,237.98,1196.16,0.1366,54.92
2024-01-03 06:25:00,68.34,15.53,416.18,946.45,Azure,us-west,B1s,1,1.0,0.012,no_action,262.07,845.25,0.018,41.94
2024-01-03 06:35:00,21.41,45.26,123.2,760.93,Azure,asia-south,B1s,1,1.0,0.012,no_action,288.32,726.23,0.018,33.34
2024-01-03 06:40:00,88.47,61.93,205.47,822.71,Azure,us-east,B1s,1,1.0,0.012,scale_up,216.64,1507.91,0.018,75.2
2024-01-03 06:45:00,60.93,91.72,228.34,366.69,Azure,us-west,B1s,1,1.0,0.012,scale_up,222.94,1522.72,0.018,76.33
2024-01-03 07:15:00,44.49,29.47,249.16,143.53,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.28,760.51,0.018,36.98
2024-01-03 07:20:00,62.92,41.78,409.9,599.22,Azure,us-east,B1s,1,1.0,0.012,no_action,252.09,1102.07,0.018,52.35
2024-01-03 07:30:00,29.84,66.31,307.22,266.35,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,253.38,930.79,0.0174,48.08
2024-01-03 07:40:00,24.7,26.6,141.03,448.04,Azure,us-east,B1s,1,1.0,0.012,scale_down,273.07,484.97,0.018,25.65
2024-01-03 08:35:00,41.49,80.42,496.63,316.6,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,239.5,1221.66,0.1366,60.95
2024-01-03 08:50:00,87.98,15.37,361.42,225.99,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,261.12,922.66,0.0174,51.68
2024-01-03 09:40:00,27.67,12.03,437.75,619.41,Azure,us-west,t2.micro,1,1.0,0.0116,scale_down,282.39,442.2,0.0174,19.85
2024-01-03 09:55:00,48.38,65.39,86.71,179.01,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,243.83,1073.02,0.1366,56.89
2024-01-03 10:00:00,29.26,35.5,230.14,830.68,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,278.3,677.81,0.0174,32.38
2024-01-03 10:15:00,89.18,14.43,153.99,907.65,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,239.96,1000.14,0.1366,51.81
2024-01-03 10:35:00,70.45,75.64,308.78,286.14,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,207.17,1463.25,0.0174,73.05
2024-01-03 10:45:00,27.88,80.5,459.16,433.21,Azure,us-east,B1s,1,1.0,0.012,no_action,250.03,1097.14,0.018,54.19
2024-01-03 10:50:00,86.15,26.45,480.33,439.01,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,238.73,1116.87,0.0174,56.3
2024-01-03 10:55:00,53.76,19.81,161.84,385.25,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.8,746.34,0.1366,36.78
2024-01-03 11:15:00,77.66,83.08,475.59,381.63,Azure,us-east,B1s,1,1.0,0.012,no_action,229.92,1651.02,0.018,80.37
2024-01-03 11:25:00,52.79,86.42,222.53,251.45,Azure,asia-south,B1s,1,1.0,0.012,scale_up,232.18,1453.56,0.018,69.61
2024-01-03 11:30:00,27.03,74.83,280.0,643.88,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.82,1011.01,0.1366,50.93
2024-01-03 11:45:00,14.25,96.53,355.62,668.24,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,235.45,1065.95,0.1366,55.39
2024-01-03 11:55:00,43.22,42.15,204.84,568.49,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.44,845.79,0.018,42.69
2024-01-03 12:15:00,56.16,38.88,318.22,996.16,Azure,us-east,B1s,1,1.0,0.012,no_action,260.41,944.3,0.018,47.52
2024-01-03 12:25:00,20.83,16.08,375.81,935.93,Azure,us-east,t2.micro,1,1.0,0.0116,scale_down,271.59,360.02,0.0174,18.45
2024-01-03 13:45:00,13.58,34.66,480.04,958.27,Azure,us-east,B1s,1,1.0,0.012,no_action,272.05,476.21,0.018,24.12
2024-01-03 14:05:00,16.21,40.13,191.17,672.08,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,262.13,543.52,0.1366,28.17
2024-01-03 14:20:00,28.37,52.21,410.42,262.14,Azure,us-west,B1s,1,1.0,0.012,no_action,272.67,750.44,0.018,40.29
2024-01-03 14:35:00,21.09,37.69,466.73,245.53,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,273.81,670.48,0.1366,29.39
2024-01-03 14:40:00,89.6,59.86,290.55,275.91,Azure,asia-south,B1s,1,1.0,0.012,scale_up,214.3,1420.75,0.018,74.73
2024-01-03 14:50:00,14.46,33.14,259.27,304.28,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,279.22,484.78,0.1366,23.8
2024-01-03 15:15:00,50.53,77.41,210.64,671.27,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.89,1242.56,0.1366,63.97
2024-01-03 15:25:00,97.05,74.36,480.71,484.39,Azure,us-east,B1s,1,1.0,0.012,scale_up,223.79,1711.13,0.018,85.7
2024-01-03 15:35:00,10.08,13.53,489.78,318.12,Azure,us-west,t2.micro,1,1.0,0.0116,scale_down,297.8,259.22,0.0174,11.8
2024-01-03 16:20:00,65.55,97.28,377.43,930.34,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,223.65,1700.67,0.0174,81.41
2024-01-03 16:25:00,27.28,70.0,330.52,642.22,Azure,us-west,B1s,1,1.0,0.012,no_action,282.88,916.63,0.018,48.64
2024-01-03 16:35:00,49.39,34.91,301.18,412.3,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,237.2,844.42,0.1366,42.15
2024-01-03 16:45:00,53.65,17.69,487.61,566.21,Azure,asia-south,B1s,1,1.0,0.012,no_action,250.66,743.03,0.018,35.67
2024-01-03 17:10:00,61.38,39.92,191.99,195.96,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.54,1000.01,0.1366,50.65
2024-01-03 17:15:00,78.99,96.96,486.53,878.56,Azure,us-east,B1s,1,1.0,0.012,scale_up,228.01,1799.61,0.018,87.97
2024-01-03 17:50:00,37.87,28.16,458.97,784.36,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,255.09,713.0,0.1366,33.02
2024-01-03 18:00:00,39.36,52.17,116.58,986.19,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,250.35,900.02,0.0174,45.77
2024-01-03 18:35:00,95.29,29.69,196.8,780.57,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,253.1,1173.28,0.1366,62.49
2024-01-03 18:45:00,25.12,41.93,229.99,151.65,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,276.05,680.88,0.0174,33.52
2024-01-03 18:50:00,23.66,63.8,349.13,477.4,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,248.92,957.41,0.0174,43.73
2024-01-03 18:55:00,55.42,10.66,361.27,695.21,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,265.85,641.39,0.0174,33.04
2024-01-03 19:05:00,81.8,87.79,255.6,527.6,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,219.09,1691.16,0.1366,84.8
2024-01-03 19:10:00,72.74,17.49,438.33,532.5,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,255.75,864.95,0.0174,45.11
2024-01-03 19:20:00,97.47,56.14,180.89,522.47,Azure,us-west,B1s,1,1.0,0.012,scale_up,218.87,1575.79,0.018,76.81
2024-01-03 19:30:00,24.96,39.95,472.97,408.72,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,267.45,664.45,0.0174,32.45
2024-01-03 20:20:00,11.28,33.19,252.47,723.62,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,281.01,354.51,0.1366,22.23
2024-01-03 20:30:00,64.29,30.45,294.7,725.47,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,255.4,947.83,0.1366,47.37
2024-01-03 21:25:00,64.66,17.97,354.59,157.69,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,273.78,856.58,0.0174,41.31
2024-01-03 21:45:00,73.36,29.57,215.01,451.83,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,242.23,1065.9,0.1366,51.47
2024-01-03 21:50:00,16.12,38.52,170.06,555.33,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,277.63,565.57,0.0174,27.32
2024-01-03 22:00:00,10.88,46.83,198.22,724.04,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,263.52,628.92,0.1366,28.86
2024-01-03 22:25:00,55.37,39.05,166.15,517.59,Azure,us-west,B1s,1,1.0,0.012,no_action,256.83,979.99,0.018,47.21
2024-01-03 22:35:00,85.09,61.96,340.88,512.53,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,221.22,1472.12,0.0174,73.53
2024-01-03 22:55:00,20.12,14.44,165.87,222.1,Azure,us-west,B1s,1,1.0,0.012,scale_down,275.86,273.97,0.018,17.28
2024-01-03 23:30:00,15.94,97.53,212.03,530.08,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,256.96,1080.4,0.1366,56.73
2024-01-03 23:35:00,69.6,74.38,170.66,384.1,Azure,us-west,B1s,1,1.0,0.012,no_action,231.51,1397.58,0.018,71.99
2024-01-03 23:40:00,13.58,63.79,441.36,901.75,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.5,662.18,0.1366,38.69
2024-01-03 23:45:00,16.93,70.37,419.57,320.19,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,268.08,859.37,0.1366,43.65
2024-01-04 00:05:00,11.57,14.41,307.75,837.55,Azure,asia-south,B1s,1,1.0,0.012,scale_down,275.44,193.14,0.018,12.99
2024-01-04 00:20:00,96.65,66.55,132.85,195.09,Azure,us-east,B1s,1,1.0,0.012,scale_up,221.63,1696.19,0.018,81.6
2024-01-04 00:35:00,74.1,25.83,155.92,544.93,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,254.24,970.4,0.1366,49.96
2024-01-04 01:10:00,81.6,22.72,108.64,679.09,Azure,us-west,B1s,1,1.0,0.012,no_action,242.96,1096.92,0.018,52.16
2024-01-04 01:15:00,69.02,58.35,354.71,714.4,Azure,us-east,B1s,1,1.0,0.012,no_action,222.44,1311.89,0.018,63.69
2024-01-04 01:25:00,70.69,98.2,493.52,718.01,Azure,us-west,B1s,1,1.0,0.012,scale_up,222.98,1657.02,0.018,84.44
2024-01-04 01:40:00,32.76,16.06,170.6,920.99,Azure,us-west,B1s,1,1.0,0.012,no_action,289.52,530.17,0.018,24.41
2024-01-04 01:50:00,84.07,31.15,343.53,464.68,Azure,asia-south,B1s,1,1.0,0.012,no_action,233.43,1163.17,0.018,57.61
2024-01-04 02:05:00,34.45,83.44,220.24,179.56,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,229.29,1269.93,0.0174,58.95
2024-01-04 02:35:00,18.42,11.5,443.09,312.83,Azure,asia-south,B1s,1,1.0,0.012,scale_down,291.9,257.26,0.018,14.96
2024-01-04 03:20:00,95.7,57.97,334.19,588.65,Azure,asia-south,B1s,1,1.0,0.012,scale_up,220.01,1489.65,0.018,76.84
2024-01-04 03:30:00,46.57,93.39,369.69,477.03,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,221.46,1401.38,0.0174,69.98
2024-01-04 03:35:00,98.61,69.98,178.43,627.23,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,220.51,1633.14,0.0174,84.3
2024-01-04 03:45:00,17.08,39.78,161.73,989.21,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,286.28,533.63,0.0174,28.43
2024-01-04 03:50:00,71.63,29.09,157.55,353.16,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,235.2,983.05,0.0174,50.36
2024-01-04 03:55:00,11.77,89.15,484.52,407.41,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,259.05,1035.54,0.1366,50.46
2024-01-04 04:00:00,23.19,24.37,405.54,654.66,Azure,us-west,n1-standard-1,1,3.75,0.0475,scale_down,277.48,452.14,0.1366,23.78
2024-01-04 04:05:00,37.8,43.19,396.38,829.84,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.28,803.47,0.1366,40.49
2024-01-04 04:20:00,68.06,11.53,482.17,140.13,Azure,us-east,B1s,1,1.0,0.012,no_action,267.43,801.49,0.018,39.8
2024-01-04 04:25:00,69.94,84.04,55.98,587.81,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,222.2,1381.28,0.0174,76.99
2024-01-04 04:50:00,47.62,86.8,435.27,189.31,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,230.43,1323.86,0.0174,67.21
2024-01-04 05:00:00,81.0,31.03,337.64,312.11,Azure,asia-south,B1s,1,1.0,0.012,no_action,250.7,1139.51,0.018,56.02
2024-01-04 05:20:00,86.21,84.87,231.58,399.97,Azure,us-west,B1s,1,1.0,0.012,scale_up,242.01,1695.52,0.018,85.54
2024-01-04 05:45:00,40.49,60.74,142.24,767.8,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.46,999.91,0.1366,50.62
2024-01-04 05:50:00,41.73,75.04,193.65,915.32,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,240.03,1158.51,0.0174,58.39
2024-01-04 06:25:00,56.1,53.86,331.29,951.57,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,256.84,1216.78,0.1366,54.98
2024-01-04 06:30:00,14.53,15.66,134.31,129.22,Azure,us-west,B1s,1,1.0,0.012,scale_down,293.61,349.34,0.018,15.09
2024-01-04 06:50:00,27.79,38.69,317.07,289.11,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.95,713.19,0.1366,33.24
2024-01-04 06:55:00,22.21,23.11,363.84,678.53,Azure,us-east,B1s,1,1.0,0.012,scale_down,268.82,476.97,0.018,22.66
2024-01-04 07:15:00,79.56,82.29,119.04,429.9,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,208.8,1599.84,0.1366,80.93
2024-01-04 07:35:00,88.01,90.46,463.91,185.36,Azure,us-east,B1s,1,1.0,0.012,scale_up,227.4,1799.96,0.018,89.23
2024-01-04 07:55:00,98.33,18.76,186.38,674.4,Azure,us-east,B1s,1,1.0,0.012,scale_up,247.33,1160.62,0.018,58.55
2024-01-04 08:00:00,15.91,59.45,315.89,687.46,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,254.92,686.87,0.0174,37.68
2024-01-04 08:15:00,22.85,45.05,478.27,387.75,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.49,667.21,0.1366,33.95
2024-01-04 08:30:00,42.56,57.18,351.83,342.5,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,253.0,990.04,0.1366,49.87
2024-01-04 08:35:00,75.12,61.95,341.47,126.37,Azure,us-east,B1s,1,1.0,0.012,no_action,233.39,1490.31,0.018,68.53
2024-01-04 08:45:00,52.0,14.74,66.9,745.46,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,273.74,823.05,0.1366,33.37
2024-01-04 09:05:00,13.38,61.23,464.35,971.58,Azure,us-east,B1s,1,1.0,0.012,no_action,241.65,848.21,0.018,37.3
2024-01-04 09:25:00,97.11,90.09,320.24,577.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,228.25,1837.66,0.1366,93.6
2024-01-04 09:40:00,49.65,87.13,357.89,894.2,Azure,asia-south,B1s,1,1.0,0.012,scale_up,235.03,1354.23,0.018,68.39
2024-01-04 10:00:00,15.24,33.6,246.23,241.21,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,281.68,410.63,0.0174,24.42
2024-01-04 10:10:00,59.74,20.33,106.76,576.58,Azure,asia-south,B1s,1,1.0,0.012,no_action,269.53,916.93,0.018,40.03
2024-01-04 10:40:00,63.32,53.42,330.16,109.04,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,241.23,1097.19,0.0174,58.37
2024-01-04 10:50:00,46.97,29.59,484.71,217.57,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.14,762.12,0.1366,38.28
2024-01-04 10:55:00,29.96,80.24,140.53,172.06,Azure,asia-south,B1s,1,1.0,0.012,no_action,242.16,1101.29,0.018,55.1
