timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-02 21:20:00,22.97,66.16,173.14,539.05,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.63,849.65,0.0174,44.56
2024-01-02 21:35:00,85.61,99.05,450.28,434.32,GCP,us-east,B1s,1,1.0,0.012,scale_up,207.18,1776.34,0.018,92.33
2024-01-02 22:05:00,93.44,97.29,307.07,228.7,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,216.81,1881.64,0.0174,95.37
2024-01-02 22:30:00,31.43,91.76,260.63,519.67,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,232.34,1254.78,0.0174,61.59
2024-01-02 22:35:00,53.85,48.7,318.61,999.6,GCP,asia-south,B1s,1,1.0,0.012,no_action,243.46,1094.92,0.018,51.28
2024-01-02 23:05:00,93.62,44.86,79.77,117.24,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,231.74,1449.59,0.0174,69.24
2024-01-02 23:15:00,93.99,33.89,325.16,710.65,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,244.75,1256.02,0.0174,63.94
2024-01-02 23:35:00,15.56,18.31,123.26,635.69,GCP,us-west,t2.micro,1,1.0,0.0116,scale_down,283.92,189.14,0.0174,16.93
2024-01-02 23:40:00,32.2,52.39,347.86,776.06,GCP,us-west,B1s,1,1.0,0.012,no_action,262.37,921.95,0.018,42.3
2024-01-02 23:45:00,91.39,83.57,390.67,150.04,GCP,asia-south,B1s,1,1.0,0.012,scale_up,203.03,1836.97,0.018,87.48
2024-01-03 00:05:00,63.65,49.05,123.98,204.92,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.76,1132.29,0.1366,56.35
2024-01-03 00:10:00,40.96,75.97,346.4,938.4,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,244.18,1232.92,0.1366,58.47
2024-01-03 00:15:00,69.13,90.85,229.78,394.12,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,218.78,1604.47,0.0174,79.99
2024-01-03 00:25:00,12.92,69.28,289.53,192.94,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.48,759.91,0.1366,41.1
2024-01-03 00:35:00,14.53,14.75,361.41,512.14,GCP,asia-south,B1s,1,1.0,0.012,scale_down,290.93,226.03,0.018,14.64
2024-01-03 00:40:00,32.76,61.99,211.64,841.2,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,251.69,1013.79,0.0174,47.38
2024-01-03 00:45:00,41.57,42.63,412.57,395.36,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,242.71,700.39,0.0174,42.1
2024-01-03 01:00:00,57.84,12.94,264.02,466.97,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,269.15,658.69,0.0174,35.39
2024-01-03 01:10:00,65.15,94.46,347.8,169.12,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,227.34,1493.6,0.0174,79.81
2024-01-03 01:15:00,46.29,85.03,416.6,650.65,GCP,asia-south,B1s,1,1.0,0.012,scale_up,220.62,1277.73,0.018,65.66
2024-01-03 01:30:00,25.14,89.14,300.67,308.24,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,260.41,1143.72,0.0174,57.14
2024-01-03 01:35:00,96.23,29.84,448.78,940.87,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,239.22,1295.34,0.1366,63.04
2024-01-03 01:45:00,75.83,84.2,115.9,849.64,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,231.99,1607.32,0.1366,80.02
2024-01-03 01:55:00,56.27,37.76,307.87,392.69,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.04,961.28,0.1366,47.02
2024-01-03 02:10:00,71.92,20.83,472.34,263.06,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,240.69,956.12,0.1366,46.38
2024-01-03 02:35:00,12.58,62.49,55.09,808.63,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,261.57,748.82,0.0174,37.54
2024-01-03 02:50:00,84.91,82.51,150.94,303.47,GCP,us-west,B1s,1,1.0,0.012,no_action,215.18,1629.37,0.018,83.71
2024-01-03 03:20:00,47.02,31.65,352.57,843.46,GCP,asia-south,B1s,1,1.0,0.012,no_action,270.45,812.81,0.018,39.34
2024-01-03 03:25:00,45.73,24.07,382.08,424.43,GCP,asia-south,B1s,1,1.0,0.012,no_action,253.13,742.68,0.018,34.9
2024-01-03 03:35:00,87.95,36.05,260.46,657.45,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,222.65,1146.0,0.1366,62.0
2024-01-03 03:45:00,84.09,60.06,400.78,114.58,GCP,us-west,B1s,1,1.0,0.012,no_action,218.4,1407.65,0.018,72.08
2024-01-03 03:50:00,78.88,32.77,439.5,192.56,GCP,us-west,B1s,1,1.0,0.012,no_action,253.18,1139.06,0.018,55.83
2024-01-03 04:05:00,66.28,77.24,148.42,153.95,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,231.08,1385.81,0.0174,71.76
2024-01-03 04:10:00,86.45,14.05,380.37,407.19,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,257.54,1003.05,0.0174,50.25
2024-01-03 04:25:00,60.75,55.03,81.23,180.89,GCP,asia-south,B1s,1,1.0,0.012,no_action,225.42,1210.74,0.018,57.89
2024-01-03 04:40:00,36.62,10.1,172.38,296.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,288.51,539.02,0.1366,23.36
2024-01-03 04:50:00,40.85,22.11,92.49,848.37,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,270.83,661.92,0.1366,31.48
2024-01-03 05:10:00,31.63,18.55,191.71,186.98,GCP,asia-south,B1s,1,1.0,0.012,no_action,289.1,377.41,0.018,25.09
2024-01-03 05:20:00,46.24,70.53,356.99,383.72,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,245.0,1120.8,0.1366,58.39
2024-01-03 05:25:00,21.55,62.06,362.04,730.55,GCP,us-west,B1s,1,1.0,0.012,no_action,263.52,854.18,0.018,41.8
2024-01-03 05:40:00,62.7,58.72,88.71,151.32,GCP,us-east,B1s,1,1.0,0.012,no_action,241.25,1169.0,0.018,60.71
2024-01-03 05:50:00,72.04,32.71,188.5,652.27,GCP,asia-south,B1s,1,1.0,0.012,no_action,263.52,1076.2,0.018,52.38
2024-01-03 06:15:00,40.54,55.53,122.87,692.29,GCP,us-east,B1s,1,1.0,0.012,no_action,240.43,876.33,0.018,48.03
2024-01-03 06:30:00,23.63,52.97,320.81,623.56,GCP,us-east,B1s,1,1.0,0.012,no_action,244.87,714.8,0.018,38.3
2024-01-03 06:50:00,48.95,63.61,86.28,945.61,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,248.78,1200.06,0.1366,56.28
2024-01-03 06:55:00,84.56,17.22,264.58,667.08,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.02,1046.29,0.0174,50.89
2024-01-03 07:00:00,34.94,94.68,105.96,887.62,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,239.55,1169.59,0.0174,64.81
2024-01-03 07:25:00,80.6,63.87,236.36,962.15,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,250.49,1489.15,0.0174,72.23
2024-01-03 07:45:00,56.05,53.5,222.25,855.23,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.41,1036.92,0.1366,54.77
2024-01-03 07:50:00,15.58,16.4,308.24,609.42,GCP,asia-south,B1s,1,1.0,0.012,scale_down,285.58,370.98,0.018,15.99
2024-01-03 08:00:00,68.1,14.1,475.69,857.95,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,254.35,811.07,0.1366,41.1
2024-01-03 08:10:00,99.06,71.59,477.04,228.3,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,224.45,1601.22,0.0174,85.33
2024-01-03 08:15:00,16.91,10.38,351.7,677.64,GCP,asia-south,B1s,1,1.0,0.012,scale_down,283.33,142.74,0.018,13.64
2024-01-03 08:20:00,47.39,12.16,200.92,259.37,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,285.53,628.75,0.1366,29.77
2024-01-03 08:25:00,38.38,45.38,156.62,187.27,GCP,asia-south,B1s,1,1.0,0.012,no_action,263.08,810.83,0.018,41.88
2024-01-03 08:30:00,70.98,59.22,263.79,930.19,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,233.07,1284.17,0.0174,65.1
2024-01-03 08:45:00,40.08,75.78,239.0,620.52,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,246.42,1182.37,0.0174,57.93
2024-01-03 08:55:00,46.25,56.77,498.44,221.7,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,238.83,1111.66,0.0174,51.51
2024-01-03 09:00:00,21.97,24.29,477.17,891.64,GCP,us-west,B1s,1,1.0,0.012,scale_down,271.05,403.91,0.018,23.13
2024-01-03 09:20:00,61.07,81.66,380.76,649.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,217.52,1425.51,0.1366,71.36
2024-01-03 09:30:00,76.11,12.16,313.17,947.33,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.73,817.74,0.0174,44.13
2024-01-03 09:35:00,18.23,66.31,297.74,466.63,GCP,us-east,B1s,1,1.0,0.012,no_action,267.31,847.98,0.018,42.27
2024-01-03 09:50:00,34.19,27.88,161.09,375.77,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,290.21,687.27,0.0174,31.03
2024-01-03 10:25:00,78.4,38.13,234.81,288.72,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,242.08,1170.87,0.0174,58.27
2024-01-03 11:00:00,37.22,87.28,435.75,788.19,GCP,us-east,B1s,1,1.0,0.012,scale_up,242.2,1203.72,0.018,62.25
2024-01-03 11:05:00,95.05,71.43,199.23,550.52,GCP,us-east,B1s,1,1.0,0.012,scale_up,218.36,1775.43,0.018,83.24
2024-01-03 11:10:00,20.8,38.09,411.08,875.28,GCP,us-east,B1s,1,1.0,0.012,no_action,282.48,526.01,0.018,29.45
2024-01-03 11:20:00,71.0,32.71,442.87,251.97,GCP,us-east,B1s,1,1.0,0.012,no_action,248.88,1029.59,0.018,51.86
2024-01-03 11:35:00,84.66,73.84,97.43,854.97,GCP,us-east,B1s,1,1.0,0.012,no_action,232.93,1637.87,0.018,79.25
2024-01-03 11:40:00,42.67,89.14,376.42,201.33,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.43,1306.96,0.1366,65.91
2024-01-03 12:05:00,69.68,63.58,236.82,479.97,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,227.15,1361.74,0.0174,66.63
2024-01-03 12:10:00,83.82,68.39,238.54,512.23,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,232.48,1480.69,0.1366,76.1
2024-01-03 12:20:00,41.05,14.93,141.91,476.83,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,264.86,585.86,0.1366,27.99
2024-01-03 12:45:00,53.49,98.82,389.56,323.74,GCP,us-west,B1s,1,1.0,0.012,scale_up,226.1,1523.98,0.018,76.16
2024-01-03 12:50:00,87.18,18.76,367.87,411.02,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,253.68,1031.75,0.1366,52.97
2024-01-03 12:55:00,40.36,84.48,50.27,377.04,GCP,us-east,B1s,1,1.0,0.012,no_action,229.76,1210.41,0.018,62.42
2024-01-03 13:10:00,36.83,38.84,123.93,804.85,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.33,712.44,0.1366,37.84
2024-01-03 13:15:00,21.15,16.35,459.24,271.12,GCP,us-west,B1s,1,1.0,0.012,scale_down,283.06,440.16,0.018,18.75
2024-01-03 13:20:00,17.01,95.99,161.13,873.68,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,246.07,1117.97,0.1366,56.5
2024-01-03 13:30:00,35.58,36.01,219.67,453.99,GCP,us-west,B1s,1,1.0,0.012,no_action,252.03,723.87,0.018,35.8
2024-01-03 13:35:00,72.21,25.08,189.64,553.01,GCP,us-east,B1s,1,1.0,0.012,no_action,257.9,1013.44,0.018,48.64
2024-01-03 13:40:00,68.1,24.02,296.17,178.7,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,241.3,831.54,0.1366,46.06
2024-01-03 13:50:00,26.12,45.3,476.5,227.08,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,260.29,727.66,0.0174,35.71
2024-01-03 14:00:00,23.14,94.43,462.94,898.72,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,253.03,1199.75,0.1366,58.79
2024-01-03 14:15:00,36.99,67.85,320.43,726.47,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,258.49,1025.25,0.0174,52.42
2024-01-03 14:25:00,12.28,72.1,192.25,150.17,GCP,us-west,B1s,1,1.0,0.012,no_action,243.85,873.37,0.018,42.19
2024-01-03 15:05:00,86.36,42.69,407.27,946.89,GCP,us-west,B1s,1,1.0,0.012,scale_up,249.41,1326.03,0.018,64.53
2024-01-03 15:20:00,59.11,28.37,181.36,773.75,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,241.27,870.21,0.0174,43.74
2024-01-03 15:30:00,57.25,73.66,163.48,502.05,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,231.92,1292.28,0.1366,65.45
2024-01-03 15:50:00,83.42,63.76,227.14,526.09,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,222.29,1517.47,0.0174,73.59
2024-01-03 15:55:00,88.27,17.93,399.56,862.79,GCP,us-west,B1s,1,1.0,0.012,scale_up,244.1,998.05,0.018,53.1
2024-01-03 16:00:00,24.89,73.59,290.91,671.79,GCP,us-east,B1s,1,1.0,0.012,no_action,244.95,954.23,0.018,49.24
2024-01-03 16:05:00,13.73,38.99,301.89,872.14,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,266.32,621.72,0.1366,26.36
2024-01-03 16:30:00,40.1,56.74,138.9,824.66,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,270.81,929.67,0.0174,48.42
2024-01-03 16:40:00,76.34,13.3,263.65,402.69,GCP,us-east,B1s,1,1.0,0.012,no_action,271.61,914.43,0.018,44.82
2024-01-03 17:25:00,38.62,93.22,75.3,537.07,GCP,asia-south,B1s,1,1.0,0.012,scale_up,236.13,1356.69,0.018,65.92
2024-01-03 17:30:00,59.18,32.48,204.47,866.84,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,261.18,1057.33,0.1366,45.83
2024-01-03 17:35:00,18.96,11.44,483.66,439.29,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_down,277.42,313.06,0.0174,15.2
2024-01-03 18:05:00,28.32,79.22,241.48,608.87,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,259.34,1064.18,0.0174,53.77
2024-01-03 18:15:00,22.03,94.19,388.14,947.2,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,230.9,1233.23,0.0174,58.11
2024-01-03 18:20:00,94.44,34.8,199.48,730.73,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,241.33,1262.91,0.0174,64.62
2024-01-03 18:25:00,76.47,15.74,224.25,354.49,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,267.41,966.41,0.1366,46.1
2024-01-03 19:35:00,26.12,90.2,257.16,738.7,GCP,asia-south,B1s,1,1.0,0.012,scale_up,244.62,1137.74,0.018,58.16
2024-01-03 19:40:00,35.36,26.59,67.71,119.66,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,264.24,637.47,0.1366,30.98
2024-01-03 19:45:00,52.09,64.53,242.76,124.4,GCP,us-east,B1s,1,1.0,0.012,no_action,245.65,1179.38,0.018,58.31
2024-01-03 19:50:00,48.96,58.2,264.64,450.29,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,257.39,993.32,0.1366,53.58
2024-01-03 20:05:00,17.43,23.91,247.8,559.41,GCP,us-west,t2.micro,1,1.0,0.0116,scale_down,270.76,357.1,0.0174,20.67
2024-01-03 20:10:00,17.83,37.29,484.95,950.24,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,280.42,458.23,0.0174,27.56
2024-01-03 20:15:00,91.86,10.56,414.81,953.53,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,249.24,1052.12,0.1366,51.21
2024-01-03 20:40:00,48.86,80.36,267.88,814.61,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,216.97,1336.8,0.0174,64.61
2024-01-03 20:50:00,50.1,97.03,307.04,877.09,GCP,us-west,B1s,1,1.0,0.012,scale_up,228.53,1416.72,0.018,73.56
2024-01-03 20:55:00,88.12,62.48,373.11,434.84,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,223.78,1461.61,0.0174,75.3
2024-01-03 21:00:00,45.5,88.04,159.8,970.06,GCP,asia-south,B1s,1,1.0,0.012,scale_up,240.83,1320.81,0.018,66.77
2024-01-03 21:05:00,97.0,49.91,194.45,573.48,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,215.33,1515.57,0.0174,73.45
2024-01-03 21:10:00,76.28,14.65,72.18,447.66,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,240.95,855.31,0.1366,45.47
2024-01-03 21:15:00,54.19,38.87,136.52,378.52,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.79,948.8,0.1366,46.53
2024-01-03 21:40:00,59.03,21.31,180.38,314.88,GCP,asia-south,B1s,1,1.0,0.012,no_action,255.59,735.12,0.018,40.17
2024-01-03 21:55:00,86.04,42.37,359.26,381.55,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,237.34,1267.27,0.1366,64.2
2024-01-03 22:05:00,83.05,36.45,250.85,754.32,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,247.06,1137.32,0.1366,59.75
2024-01-03 22:20:00,56.69,14.6,154.79,542.8,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,254.95,684.86,0.1366,35.64
2024-01-03 22:30:00,19.56,79.83,413.58,790.99,GCP,asia-south,B1s,1,1.0,0.012,no_action,253.38,952.67,0.018,49.7
2024-01-03 22:45:00,72.25,81.55,123.51,193.88,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,199.38,1640.1,0.1366,76.9
2024-01-03 23:10:00,93.76,12.22,363.51,752.79,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,251.88,1113.4,0.1366,52.99
2024-01-03 23:25:00,48.42,52.21,467.85,676.98,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.31,908.82,0.1366,50.31
2024-01-03 23:50:00,88.94,31.89,297.76,273.24,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,245.1,1242.31,0.1366,60.41
2024-01-03 23:55:00,14.39,85.94,247.12,408.16,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,241.05,1008.29,0.0174,50.16
2024-01-04 00:00:00,78.1,62.42,133.97,269.41,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,241.24,1420.03,0.1366,70.26
2024-01-04 00:15:00,76.75,70.77,142.65,417.23,GCP,asia-south,B1s,1,1.0,0.012,no_action,234.74,1496.08,0.018,73.76
2024-01-04 00:55:00,92.38,33.91,453.12,193.13,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.76,1276.18,0.1366,63.14
2024-01-04 01:30:00,19.63,80.26,459.59,444.55,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.65,1096.16,0.1366,49.95
2024-01-04 01:35:00,49.4,37.93,392.96,942.56,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,260.04,902.52,0.1366,43.66
2024-01-04 01:45:00,33.14,74.74,62.65,437.79,GCP,asia-south,B1s,1,1.0,0.012,no_action,236.0,1096.81,0.018,53.94
2024-01-04 01:55:00,11.52,91.86,171.33,837.71,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,256.83,972.34,0.1366,51.69
2024-01-04 02:10:00,24.99,98.76,419.38,353.33,GCP,us-west,B1s,1,1.0,0.012,scale_up,240.22,1188.27,0.018,61.88
2024-01-04 02:20:00,25.66,42.51,336.79,163.63,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,271.37,573.12,0.1366,34.09
2024-01-04 02:25:00,99.66,52.71,417.23,488.86,GCP,asia-south,B1s,1,1.0,0.012,scale_up,228.03,1589.21,0.018,76.19
2024-01-04 02:30:00,89.79,46.98,321.94,667.02,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,220.69,1355.02,0.0174,68.39
2024-01-04 02:40:00,38.8,55.54,123.13,963.77,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,267.25,917.78,0.1366,47.17
2024-01-04 02:50:00,10.67,48.04,373.13,498.42,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,261.77,625.69,0.0174,29.36
2024-01-04 02:55:00,83.18,62.96,144.84,313.05,GCP,us-west,B1s,1,1.0,0.012,no_action,237.89,1482.67,0.018,73.07
2024-01-04 03:00:00,47.41,33.25,440.16,702.34,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.88,660.89,0.1366,40.33
2024-01-04 03:10:00,60.93,92.51,410.37,506.02,GCP,asia-south,B1s,1,1.0,0.012,scale_up,229.65,1615.22,0.018,76.72
2024-01-04 03:15:00,54.31,27.31,258.77,321.24,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,256.7,847.53,0.0174,40.81
2024-01-04 04:10:00,46.58,79.47,267.74,907.78,GCP,us-west,B1s,1,1.0,0.012,no_action,230.89,1290.13,0.018,63.02
2024-01-04 04:55:00,88.73,21.6,374.0,191.05,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,229.86,1167.35,0.1366,55.17
2024-01-04 05:05:00,21.41,87.99,317.11,214.4,GCP,us-east,B1s,1,1.0,0.012,scale_up,233.47,1081.36,0.018,54.7
2024-01-04 05:10:00,73.03,78.3,97.61,555.53,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,230.79,1514.27,0.0174,75.66
2024-01-04 05:25:00,31.45,81.46,268.92,400.64,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,240.89,1109.11,0.0174,56.45
2024-01-04 05:35:00,59.65,42.09,251.29,968.97,GCP,asia-south,B1s,1,1.0,0.012,no_action,235.18,982.0,0.018,50.87
2024-01-04 05:55:00,54.37,17.37,138.19,949.39,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,263.5,729.46,0.0174,35.87
2024-01-04 06:05:00,14.68,20.23,51.76,999.51,GCP,us-east,t2.micro,1,1.0,0.0116,scale_down,288.42,380.09,0.0174,17.45
2024-01-04 06:10:00,55.88,37.01,118.07,356.21,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,267.06,896.22,0.0174,46.45
2024-01-04 06:15:00,58.57,16.97,58.11,192.1,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,269.09,748.32,0.1366,37.77
2024-01-04 06:20:00,67.37,82.16,259.87,425.5,GCP,asia-south,B1s,1,1.0,0.012,no_action,219.62,1519.27,0.018,74.77
2024-01-04 07:00:00,31.91,85.8,144.19,165.27,GCP,us-west,B1s,1,1.0,0.012,scale_up,233.43,1257.58,0.018,58.85
2024-01-04 07:10:00,46.2,14.61,273.43,210.99,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.71,552.1,0.1366,30.41
2024-01-04 07:20:00,81.86,73.65,135.67,430.05,GCP,asia-south,B1s,1,1.0,0.012,no_action,224.92,1513.92,0.018,77.75
2024-01-04 07:25:00,20.92,98.73,401.31,451.21,GCP,asia-south,B1s,1,1.0,0.012,scale_up,248.45,1204.4,0.018,59.83
2024-01-04 07:40:00,78.12,64.6,125.05,817.68,GCP,asia-south,B1s,1,1.0,0.012,no_action,224.15,1439.13,0.018,71.36
2024-01-04 07:45:00,51.74,25.66,201.86,116.27,GCP,us-east,B1s,1,1.0,0.012,no_action,272.27,664.44,0.018,38.7
2024-01-04 08:05:00,85.93,27.54,422.09,606.39,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,251.16,1183.18,0.1366,56.73
2024-01-04 08:40:00,59.12,42.35,86.66,274.01,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,248.12,1043.04,0.1366,50.73
2024-01-04 08:50:00,31.88,77.03,125.71,270.94,GCP,us-east,B1s,1,1.0,0.012,no_action,227.59,1072.6,0.018,54.45
2024-01-04 09:30:00,60.15,76.84,175.9,608.46,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,229.8,1329.26,0.1366,68.5
2024-01-04 09:35:00,77.51,72.41,495.79,350.1,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,204.3,1498.1,0.0174,74.96
2024-01-04 09:55:00,44.7,92.39,392.87,554.6,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,231.25,1385.36,0.0174,68.55
2024-01-04 10:15:00,97.19,53.58,78.62,596.52,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,206.41,1472.41,0.1366,75.38
2024-01-04 10:25:00,33.87,71.75,476.96,341.24,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,239.52,1059.6,0.1366,52.81
